episode,timestep,reward,loss,policy_loss,value_loss,dist_entropy
15,2000,418.8456,0.18308904767036438,0.01343563199043274,0.44828033447265625,-5.4486775398254395
27,4000,545.2989,0.1313631385564804,-0.029074879363179207,0.42982959747314453,-5.447677135467529
41,6000,502.1804,-0.09917066991329193,-0.299045205116272,0.5086625218391418,-5.445676803588867
56,8000,437.9817,0.01208970695734024,-0.13180790841579437,0.3966687321662903,-5.4436750411987305
68,10000,557.6538,0.23434093594551086,0.055562227964401245,0.46641087532043457,-5.442673683166504
80,12000,555.6314,0.21409599483013153,-0.2429681271314621,1.0229417085647583,-5.440671920776367
94,14000,477.9685,0.1940152794122696,-0.010767139494419098,0.5183582901954651,-5.439671039581299
109,16000,438.7598,0.5477221608161926,-0.002758614718914032,1.2096948623657227,-5.436664581298828
123,18000,484.3758,0.08278769254684448,-0.15280671417713165,0.5799020528793335,-5.435663223266602
138,20000,447.4019,0.1523541808128357,-0.06121022254228592,0.5358219742774963,-5.4346604347229
151,22000,507.6976,-0.17222926020622253,-0.2677609324455261,0.2997164726257324,-5.4326558113098145
167,24000,421.5938,0.2866764962673187,0.09611767530441284,0.4897507429122925,-5.431653022766113
181,26000,461.7892,-0.074284628033638,-0.1832888424396515,0.32658129930496216,-5.428643226623535
195,28000,476.1965,0.0744771882891655,-0.013487504795193672,0.2844821810722351,-5.427639961242676
208,30000,544.0167,0.009082954376935959,-0.1954171508550644,0.5175329446792603,-5.426636695861816
220,32000,570.5671,-0.07981432974338531,-0.2433004081249237,0.4354647397994995,-5.424628734588623
231,34000,543.2896,-0.03967258334159851,-0.2086770385503769,0.4464814066886902,-5.423624515533447
244,36000,565.984,1.3888665437698364,0.3107996881008148,2.2645459175109863,-5.420611381530762
257,38000,508.2939,0.10790227353572845,-0.008333161473274231,0.3408629894256592,-5.4196062088012695
269,40000,552.9582,0.027694307267665863,-0.018677785992622375,0.20111624896526337,-5.41860294342041
281,42000,575.1106,0.19404762983322144,-0.07329732924699783,0.6430217623710632,-5.416591644287109
292,44000,622.8563,0.3124774396419525,0.16045692563056946,0.41235268115997314,-5.415585517883301
307,46000,423.3376,0.3028012216091156,0.1765424609184265,0.3607890009880066,-5.413575172424316
319,48000,537.9317,-0.12119682133197784,-0.22418004274368286,0.3141976594924927,-5.411561965942383
333,50000,483.2504,1.3360047340393066,0.37006956338882446,2.04008150100708,-5.410555839538574
346,52000,482.3247,-0.19199389219284058,-0.24113023281097412,0.20644348859786987,-5.408542633056641
359,54000,482.5088,0.7145249247550964,0.4147154986858368,0.7077695727348328,-5.40753698348999
372,56000,500.8026,-0.08620493113994598,-0.22913619875907898,0.3939729928970337,-5.405522346496582
384,58000,605.7513,-0.1391208916902542,-0.24838045239448547,0.32658928632736206,-5.403507232666016
397,60000,520.3478,0.3443637490272522,-0.0695747435092926,0.9359270334243774,-5.402500152587891
407,62000,663.7725,0.10126776248216629,0.0072067901492118835,0.2961316406726837,-5.400484085083008
419,64000,589.0557,0.43472763895988464,0.0926390290260315,0.7921465635299683,-5.398467063903809
431,66000,575.8998,-0.15502332150936127,-0.2616477310657501,0.3211979866027832,-5.397458553314209
442,68000,604.4966,0.006429858505725861,-0.14224746823310852,0.4052634537220001,-5.395442008972168
453,70000,624.9689,0.38296985626220703,0.24497628211975098,0.3838757276535034,-5.394432067871094
468,72000,421.7201,-0.02954063192009926,-0.18037503957748413,0.4095170795917511,-5.392414093017578
478,74000,671.5053,0.08066435158252716,-0.20970968902111053,0.6885560154914856,-5.39039421081543
490,76000,540.4984,0.14726142585277557,-0.1270073652267456,0.6563252806663513,-5.389385223388672
501,78000,647.8986,0.024635929614305496,0.028407368808984756,0.10020437091588974,-5.387364387512207
513,80000,587.4589,0.3644493818283081,-0.03548000007867813,0.907585859298706,-5.386353969573975
526,82000,499.5295,-0.0056459903717041016,-0.13922132551670074,0.3748575448989868,-5.385344505310059
538,84000,588.8001,-0.22246451675891876,-0.2164616882801056,0.09564057737588882,-5.3823113441467285
550,86000,552.5936,0.48685795068740845,0.24144455790519714,0.5984528064727783,-5.38129997253418
562,88000,571.0771,0.3424186110496521,-0.029772944748401642,0.8519685864448547,-5.379276752471924
574,90000,545.4771,0.15725235641002655,-0.16443634033203125,0.7509427070617676,-5.378265380859375
586,92000,578.5789,-0.02741820365190506,-0.16006748378276825,0.3728436529636383,-5.377254009246826
597,94000,481.9708,-0.1519915610551834,-0.2702099680900574,0.3439211845397949,-5.3742170333862305
610,96000,556.1078,-0.07995785027742386,-0.0973743125796318,0.14229702949523926,-5.373204708099365
620,98000,617.4123,0.2709757685661316,0.06209906190633774,0.525177001953125,-5.37117862701416
632,100000,560.1558,0.676179051399231,0.3476603925228119,0.7644405364990234,-5.370165824890137
645,102000,518.1575,0.19693726301193237,0.08038847893476486,0.34048059582710266,-5.369152069091797
656,104000,594.9414,0.17150655388832092,-0.009838268160820007,0.470011830329895,-5.366111755371094
666,106000,674.9933,0.08132430911064148,-0.21237173676490784,0.6946940422058105,-5.365097999572754
676,108000,650.6963,0.023365899920463562,-0.08693768084049225,0.3278685510158539,-5.363069534301758
687,110000,566.6958,0.1046673133969307,0.05784802883863449,0.20087963342666626,-5.36205530166626
700,112000,559.299,0.3421897888183594,-0.06209848076105118,0.9157770276069641,-5.360025405883789
713,114000,456.0945,0.32661354541778564,0.057236917316913605,0.6459131240844727,-5.357995510101318
725,116000,560.4349,-0.15031541883945465,-0.20861952006816864,0.22374781966209412,-5.356979846954346
734,118000,670.1622,-0.1558750569820404,-0.2152855396270752,0.22594024240970612,-5.355964183807373
745,120000,664.9584,0.11134228110313416,0.0029350966215133667,0.3238930106163025,-5.3539323806762695
757,122000,523.9555,0.14692896604537964,0.06488688290119171,0.2711222469806671,-5.351901054382324
770,124000,542.3856,0.16694772243499756,0.09863308817148209,0.2436266541481018,-5.349867343902588
782,126000,560.6555,0.19977301359176636,0.0641564428806305,0.3782101571559906,-5.348851203918457
795,128000,501.3411,0.0762397050857544,-0.31435078382492065,0.8881376385688782,-5.34783411026001
808,130000,448.9855,-0.16741232573986053,-0.17687052488327026,0.12581205368041992,-5.344783306121826
822,132000,468.4425,-0.012791229411959648,-0.08741366118192673,0.2561202049255371,-5.3437652587890625
835,134000,502.1324,-0.08226621150970459,-0.07180734723806381,0.08591688424348831,-5.341729640960693
847,136000,547.0691,-0.0778990313410759,-0.3292815685272217,0.60957932472229,-5.340712070465088
862,138000,471.5438,0.33343183994293213,0.06415127962827682,0.6453549861907959,-5.339693069458008
