episode,timestep,reward,loss,policy_loss,value_loss,dist_entropy
10,2000,-90.7651,0.3716273605823517,0.052613552659749985,0.7833256125450134,-7.264903545379639
18,4000,-124.0782,0.2705385088920593,-0.056448861956596375,0.7992460131645203,-7.2635698318481445
36,6000,-47.8829,0.2200620323419571,-0.09965461492538452,0.7846779823303223,-7.262235641479492
47,8000,-78.6686,0.5705916881561279,0.06822475790977478,1.1499518156051636,-7.260902404785156
55,10000,-112.1728,0.5771373510360718,0.2238955795764923,0.8516749143600464,-7.259568214416504
60,12000,-129.9431,0.19018277525901794,-0.11296677589416504,0.751463770866394,-7.258233547210693
63,14000,-321.351,0.060098111629486084,-0.10387523472309113,0.4730847179889679,-7.256898880004883
80,16000,-67.2027,0.07926023751497269,-0.07895169407129288,0.46153515577316284,-7.2555646896362305
100,18000,-51.8108,-0.008033230900764465,-0.2439662516117096,0.6169506311416626,-7.254229545593262
103,20000,-380.7912,0.3364303708076477,-0.1646227240562439,1.1471641063690186,-7.252894878387451
113,22000,-92.3496,-0.06611298024654388,-0.25287365913391113,0.5185526013374329,-7.251559257507324
120,24000,-129.704,0.04503295570611954,-0.10738980770111084,0.4498499631881714,-7.250222206115723
130,26000,-90.7784,0.23908281326293945,-0.14654484391212463,0.9162330627441406,-7.2488861083984375
141,28000,-86.0204,0.44457170367240906,0.21080206334590912,0.6124902963638306,-7.247550964355469
157,30000,-87.0686,0.38322919607162476,0.16118337213993073,0.5890159606933594,-7.246214389801025
167,32000,-78.4234,0.15767987072467804,-0.09350589662790298,0.647269070148468,-7.244877338409424
183,34000,-66.566,0.3691086769104004,-0.03555914759635925,0.9542064666748047,-7.243541240692139
197,36000,-73.2043,0.36443307995796204,0.12908639013767242,0.6155374050140381,-7.242204189300537
207,38000,-92.8352,0.242471843957901,0.016507476568222046,0.5967460870742798,-7.240866661071777
216,40000,-110.9005,0.04607477784156799,-0.2534465789794922,0.7438333034515381,-7.239529609680176
228,42000,-77.8306,0.020100131630897522,-0.16150270402431488,0.5079694986343384,-7.238191604614258
