episode,timestep,reward,loss,policy_loss,value_loss,dist_entropy
1,2000,-243.6161,0.7142333388328552,0.16441434621810913,1.2086116075515747,-5.4486775398254395
3,4000,-278.9731,0.2924078106880188,-0.08609403669834137,0.8659571409225464,-5.447677135467529
5,6000,-175.3489,-0.0212487131357193,-0.13057520985603333,0.3275665044784546,-5.445676803588867
7,8000,-325.4922,0.19342413544654846,-0.15869081020355225,0.813103437423706,-5.4436750411987305
9,10000,-280.9055,0.06575098633766174,-0.2337062656879425,0.7077679634094238,-5.442673683166504
11,12000,-249.9349,0.4186675548553467,-5.91278076171875e-05,0.9462668299674988,-5.440671920776367
13,14000,-330.4501,0.33463054895401,0.08570486307144165,0.6066448092460632,-5.439671039581299
15,16000,-246.275,0.4388507604598999,0.17050810158252716,0.645418643951416,-5.436664581298828
17,18000,-220.935,0.4682326316833496,0.23177461326122284,0.58162921667099,-5.435663223266602
19,20000,-220.7775,0.2176392674446106,-0.0009649395942687988,0.5459015965461731,-5.4346604347229
21,22000,-229.0695,-0.18925872445106506,-0.39093127846717834,0.5119982361793518,-5.4326558113098145
23,24000,-221.3149,0.13568483293056488,-0.06645024567842484,0.5129032135009766,-5.431653022766113
25,26000,-246.4578,0.29054611921310425,-0.125471293926239,0.9406076669692993,-5.428643226623535
27,28000,-144.0017,-0.13475576043128967,-0.38335520029067993,0.605751633644104,-5.427639961242676
29,30000,-125.3337,0.4659489691257477,0.03367827087640762,0.9730741381645203,-5.426636695861816
31,32000,-238.5293,0.07937993109226227,-0.21007847785949707,0.6874094009399414,-5.424628734588623
33,34000,-108.0342,0.01673281192779541,-0.2798364460468292,0.7016111016273499,-5.423624515533447
35,36000,-202.1897,0.19266995787620544,-0.06542354077100754,0.6245992183685303,-5.420611381530762
37,38000,-150.2713,0.11439314484596252,-0.2297472059726715,0.7966728210449219,-5.4196062088012695
39,40000,-113.4653,-0.04663980007171631,-0.38843414187431335,0.7919607162475586,-5.41860294342041
41,42000,-118.9989,0.3843882083892822,0.07454977184534073,0.7280086874961853,-5.416591644287109
43,44000,-186.7755,0.23357802629470825,-0.009208709001541138,0.5938851833343506,-5.415585517883301
45,46000,-110.3886,0.5166926383972168,0.1668349802494049,0.8079867362976074,-5.413575172424316
47,48000,-135.4584,-0.07737165689468384,-0.08185247331857681,0.11719285696744919,-5.411561965942383
49,50000,-117.3226,0.3243638277053833,-0.03324100747704506,0.8234207630157471,-5.410555839538574
51,52000,-133.0957,-0.09518855810165405,-0.255235493183136,0.4282647371292114,-5.408542633056641
53,54000,-184.6627,-0.23505723476409912,-0.4418242871761322,0.5216848254203796,-5.40753698348999
