episode,timestep,reward,loss,policy_loss,value_loss,dist_entropy
95,2000,72.3594,-0.18382930755615234,-0.20142397284507751,0.34394776821136475,-15.437921524047852
188,4000,76.5372,0.4320448637008667,0.009305775165557861,1.1541799306869507,-15.435087203979492
287,6000,71.9872,1.267242670059204,0.07520618289709091,2.6927177906036377,-15.432251930236816
388,8000,71.8941,-0.09908749908208847,-0.09695307165384293,0.30437618494033813,-15.432251930236816
495,10000,68.1533,-0.0905936136841774,-0.18666058778762817,0.5007222890853882,-15.429418563842773
603,12000,67.9995,0.05201394855976105,-0.014684975147247314,0.44192951917648315,-15.426583290100098
712,14000,67.5751,0.03211183473467827,0.0207807719707489,0.3311370611190796,-15.423748016357422
822,16000,67.187,-0.06258336454629898,-0.031739071011543274,0.24672964215278625,-15.42091178894043
935,18000,65.7563,1.8483014106750488,0.3185577094554901,3.367905378341675,-15.42091178894043
1047,20000,67.4042,0.1388287991285324,-0.026352137327194214,0.6387234330177307,-15.418075561523438
1161,22000,65.7356,0.11065077036619186,-0.030582256615161896,0.5907708406448364,-15.415239334106445
1276,24000,66.5423,-0.32002294063568115,-0.32745465636253357,0.32311147451400757,-15.412403106689453
1392,26000,65.0615,-0.08414039015769958,-0.04163029044866562,0.22317108511924744,-15.409564971923828
1509,28000,65.066,-0.2531708776950836,-0.19599273800849915,0.19383499026298523,-15.409564971923828
1628,30000,63.8914,-0.0798860713839531,0.003902137279510498,0.14055806398391724,-15.406723022460938
1745,32000,65.3035,-0.222800612449646,-0.1322258859872818,0.1269281953573227,-15.403883934020996
1865,34000,64.2724,-0.07750288397073746,-0.09390011429786682,0.34081536531448364,-15.401046752929688
1984,36000,64.3905,0.6919648051261902,0.18556174635887146,1.320770263671875,-15.39820671081543
2102,38000,64.6543,-0.1645352989435196,-0.14587920904159546,0.2706519365310669,-15.39820671081543
2222,40000,64.8094,-0.18329651653766632,-0.22960594296455383,0.40052610635757446,-15.395364761352539
2341,42000,64.5396,-0.27298128604888916,-0.19411447644233704,0.1501169502735138,-15.392526626586914
2461,44000,64.8599,-0.28856706619262695,-0.21935120224952698,0.16936197876930237,-15.389684677124023
2579,46000,65.046,0.9068434238433838,0.14297157526016235,1.835537314414978,-15.389684677124023
2697,48000,66.145,-0.11903771013021469,-0.09418439865112305,0.2580302357673645,-15.386842727661133
2814,50000,66.3236,0.11377497762441635,-0.14637920260429382,0.8279884457588196,-15.384001731872559
2933,52000,65.6035,-0.16395670175552368,-0.06702808290719986,0.11376594007015228,-15.381158828735352
3049,54000,66.5584,0.3474902808666229,0.06413386762142181,0.8742791414260864,-15.378314971923828
3167,56000,66.3069,1.2607471942901611,0.10844692587852478,2.6121668815612793,-15.378314971923828
3282,58000,68.3483,-0.2716831862926483,-0.2167011797428131,0.19754540920257568,-15.375471115112305
3400,60000,66.4526,-0.10618814080953598,-0.1412273347377777,0.37753093242645264,-15.372628211975098
3516,62000,66.8459,0.034578632563352585,-0.1238899827003479,0.6243329048156738,-15.369783401489258
3634,64000,65.9662,0.33713865280151367,0.03626561164855957,0.9090847969055176,-15.366937637329102
3751,66000,66.5645,0.14279532432556152,-0.038043417036533356,0.6690161824226379,-15.366937637329102
3867,68000,67.0746,-0.2545342445373535,-0.18286928534507751,0.16395196318626404,-15.364093780517578
3983,70000,67.2955,-0.10563824325799942,-0.06924571096897125,0.234439879655838,-15.361247062683105
4101,72000,66.1581,-0.27577587962150574,-0.21094049513339996,0.1774972677230835,-15.358400344848633
4218,74000,67.0763,-0.07501278817653656,-0.07894524186849594,0.31497594714164734,-15.355552673339844
4334,76000,67.7001,-0.21271578967571259,-0.11038509756326675,0.10244967043399811,-15.355552673339844
4449,78000,67.5406,-0.10781031847000122,-0.07318403571844101,0.23774462938308716,-15.349859237670898
4564,80000,68.0465,-0.24216331541538239,-0.14268240332603455,0.1080353632569313,-15.349859237670898
4679,82000,67.3438,-0.3196769058704376,-0.289933979511261,0.24745438992977142,-15.34701156616211
4796,84000,67.4359,-0.03264007344841957,-0.0474419891834259,0.3364870846271515,-15.344161987304688
4912,86000,67.3176,-0.18185602128505707,-0.1338772177696228,0.2109256386756897,-15.344161987304688
5028,88000,67.6522,-0.18205341696739197,-0.146972194314003,0.23660680651664734,-15.338464736938477
5143,90000,68.4327,0.4412561058998108,0.06293606013059616,1.0634093284606934,-15.338464736938477
5257,92000,68.7469,-0.21112710237503052,-0.14658495783805847,0.17762789130210876,-15.335611343383789
5371,94000,68.7849,0.9438749551773071,0.1525266021490097,1.8893518447875977,-15.332761764526367
5485,96000,68.7853,-0.1042710691690445,-0.009291024878621101,0.11669513583183289,-15.332761764526367
5601,98000,67.9425,0.5653123259544373,0.013150639832019806,1.4108645915985107,-15.32706069946289
5715,100000,68.7559,0.6939991116523743,0.05213019996881485,1.59027898311615,-15.32706069946289
5830,102000,67.8889,-0.16541741788387299,-0.15568289160728455,0.28701505064964294,-15.32420539855957
5944,104000,69.4019,-0.27373582124710083,-0.19852347671985626,0.15600243210792542,-15.321356773376465
6058,106000,68.7781,-0.0372297540307045,0.0009693298488855362,0.23002895712852478,-15.321356773376465
6170,108000,70.0543,-0.27183184027671814,-0.20280741155147552,0.16826409101486206,-15.31564712524414
6283,110000,69.3143,-0.2297506034374237,-0.17437157034873962,0.19555488228797913,-15.31564712524414
6399,112000,68.0949,0.912280797958374,0.09115961194038391,1.948498249053955,-15.312793731689453
6511,114000,69.826,0.6171591281890869,0.0701596811413765,1.4001977443695068,-15.309938430786133
6624,116000,69.2281,-0.14681917428970337,-0.1338384598493576,0.28018027544021606,-15.307085037231445
6736,118000,69.8626,-0.10120052844285965,-0.04506996273994446,0.19388055801391602,-15.307085037231445
6852,120000,68.0914,1.7957079410552979,0.093568816781044,3.7103629112243652,-15.304227828979492
6966,122000,69.4058,0.2142508625984192,-0.10379867255687714,0.9421265125274658,-15.301374435424805
7081,124000,67.9979,-0.22946709394454956,-0.16502681374549866,0.17708976566791534,-15.298515319824219
7196,126000,68.5243,-0.009287998080253601,-0.00341082364320755,0.29415878653526306,-15.295658111572266
7311,128000,68.0484,0.30078062415122986,-0.021669425070285797,0.9508132338523865,-15.295658111572266
7426,130000,68.5747,-0.2135755717754364,-0.12224201112985611,0.12318889796733856,-15.292800903320312
7540,132000,68.809,-0.31046995520591736,-0.21769599616527557,0.12025095522403717,-15.289944648742676
7655,134000,68.2975,-0.09958586096763611,-0.019812270998954773,0.14619456231594086,-15.287087440490723
7771,136000,67.6859,2.5686793327331543,0.30522796511650085,4.832587242126465,-15.284225463867188
7885,138000,68.5417,0.933419406414032,0.1549544483423233,1.8626145124435425,-15.284225463867188
7999,140000,69.1311,-0.21333587169647217,-0.14326490461826324,0.16548538208007812,-15.281366348266602
8112,142000,69.7656,-0.2713615894317627,-0.18348422646522522,0.12981536984443665,-15.278507232666016
8227,144000,67.8032,-0.2801320552825928,-0.22261127829551697,0.19047148525714874,-15.275650024414062
8343,146000,68.0388,-0.10397003591060638,-0.022813182324171066,0.1431419849395752,-15.272786140441895
8458,148000,67.9526,1.6031394004821777,0.17585495114326477,3.160024642944336,-15.272786140441895
8574,150000,68.2295,0.4425007700920105,0.0423777773976326,1.1056444644927979,-15.269926071166992
8689,152000,68.0639,-0.2460293024778366,-0.21382929384708405,0.24094131588935852,-15.267066955566406
8804,154000,68.1903,0.31738346815109253,-0.008901536464691162,0.9579113721847534,-15.267066955566406
8919,156000,68.8452,1.3234281539916992,0.09056749939918518,2.7709481716156006,-15.261338233947754
9033,158000,69.1528,-0.010873250663280487,-0.1444942057132721,0.572468638420105,-15.261338233947754
9147,160000,68.7649,-0.23186594247817993,-0.17194636166095734,0.1853303760290146,-15.258478164672852
9262,162000,68.898,1.1068203449249268,0.09750494360923767,2.3237431049346924,-15.255613327026367
9378,164000,68.4885,-0.1231730580329895,-0.05927065759897232,0.1772502064704895,-15.2527494430542
9492,166000,68.7675,0.3952335715293884,0.05212320014834404,0.9912184476852417,-15.249883651733398
9606,168000,68.5356,0.1286071091890335,0.005479387938976288,0.551253080368042,-15.249883651733398
9722,170000,68.4918,2.5462207794189453,0.26820212602615356,4.860977649688721,-15.247018814086914
9839,172000,67.4886,-0.20279665291309357,-0.10877029597759247,0.11683033406734467,-15.244153022766113
9955,174000,67.9494,0.005956053733825684,-0.129125714302063,0.5749892592430115,-15.24128532409668
10071,176000,68.213,-0.19071796536445618,-0.12163987755775452,0.16661223769187927,-15.238420486450195
